,Unnamed: 0,Date,PU_passenger,PUTripDistance_count,PickUp_count,PU_fare,PUT_fare,LocationID,DO_passenger,DOTripDistance_count,DropOff_count,DO_fare,DOT_fare,Year
302,928,2021-01-04,1.0,13.93,2,81.1,108.31,194,5.0,33.13,6,118.07,157.85000000000002,2021
303,935,2021-01-04,2.0,14.44,4,65.14,77.09,202,36.0,204.24,33,702.56,902.97,2021
304,940,2021-01-04,89.0,226.97,63,883.36,1221.46,209,88.0,351.82,74,1272.51,1794.14,2021
305,942,2021-01-04,174.0,358.82,133,1623.43,2344.88,211,255.0,591.73,197,2378.43,3545.23,2021
306,954,2021-01-04,102.0,276.18,98,1143.75,1655.62,224,252.0,592.36,196,2269.64,3444.09,2021
307,959,2021-01-04,1319.0,1934.72,987,8770.44,13889.21,229,1279.0,1732.58,915,8042.77,13107.99,2021
308,960,2021-01-04,834.0,1380.86,630,5959.33,9316.08,230,738.0,1108.85,544,4834.77,7755.73,2021
309,961,2021-01-04,469.0,1362.71,384,5556.35,7699.95,231,658.0,1868.02,476,7067.19,10000.54,2021
310,962,2021-01-04,42.0,196.23,53,925.29,1169.68,232,336.0,923.05,244,3512.3,4830.58,2021
311,963,2021-01-04,686.0,1201.44,529,5145.15,8032.1,233,825.0,1612.14,653,6754.63,10552.24,2021
312,964,2021-01-04,1297.0,2012.2,938,9089.76,14159.87,234,1164.0,1674.88,850,7595.72,12251.56,2021
313,966,2021-01-04,3272.0,4449.16,2314,20821.22,33076.19,236,3425.0,4394.87,2430,27822.01,41683.32,2021
314,967,2021-01-04,3241.0,4414.68,2418,21113.17,33874.82,237,2935.0,3405.45,2131,16914.06,27961.37,2021
315,968,2021-01-04,1770.0,2789.5,1260,12538.99,18929.96,238,1803.0,2976.2,1277,12854.64,20099.91,2021
316,969,2021-01-04,1934.0,2626.91,1319,12239.59,19575.49,239,1743.0,2704.38,1270,12089.41,19602.18,2021
317,973,2021-01-04,19.0,97.08,22,465.83,532.33,243,161.0,1049.67,126,3256.64,4062.51,2021
318,974,2021-01-04,136.0,523.46,115,2187.77,2646.87,244,310.0,1670.13,261,5686.09,7123.48,2021
319,975,2021-01-04,511.0,838.73,346,3668.61,5638.650000000001,246,666.0,1153.58,503,5011.95,7818.09,2021
320,978,2021-01-04,713.0,1131.93,530,5136.98,8034.39,249,653.0,1335.89,485,5462.01,8391.3,2021
321,988,2021-01-04,130.0,486.8,100,1806.07,2461.57,261,137.0,569.99,106,1908.08,2609.78,2021
322,989,2021-01-04,997.0,1522.85,740,6914.57,10853.74,262,1080.0,1912.16,811,8200.85,13099.09,2021
323,990,2021-01-04,1591.0,2237.26,1160,10693.17,16702.04,263,1426.0,2527.5,1084,10835.81,17096.1,2021
324,995,2021-01-05,31.0,152.24,41,651.44,837.9,4,274.0,535.02,201,2292.93,3285.67,2021
325,1000,2021-01-05,7.0,22.56,7,85.5,113.75,12,19.0,82.88,12,255.5,331.78,2021
326,1001,2021-01-05,199.0,582.19,142,2110.22,3084.43,13,286.0,841.24,196,2962.16,4294.15,2021
327,1012,2021-01-05,316.0,600.32,242,2556.3,3517.6800000000003,24,310.0,656.35,233,2702.71,3930.9,2021
328,1028,2021-01-05,409.0,782.22,341,3677.1,4714.99,41,632.0,1526.31,502,6404.82,8551.83,2021
329,1029,2021-01-05,206.0,689.78,199,2835.39,3395.98,42,513.0,1656.32,420,6591.01,8187.95,2021
330,1030,2021-01-05,1174.0,1569.11,827,7579.34,11774.59,43,962.0,1203.8,649,5824.53,9239.55,2021
331,1032,2021-01-05,46.0,187.02,47,807.9,1033.23,45,107.0,342.68,88,1320.08,1826.37,2021
332,1035,2021-01-05,1613.0,2430.18,1144,11067.64,17105.46,48,1498.0,2174.41,1100,9983.94,15818.69,2021
333,1037,2021-01-05,479.0,786.74,370,3524.07,5426.82,50,603.0,1154.64,497,5046.97,7880.83,2021
334,1053,2021-01-05,1189.0,2351.21,923,10116.32,15152.45,68,1237.0,1925.33,897,8567.75,13524.59,2021
335,1059,2021-01-05,526.0,1054.9,442,5013.7,6356.3,74,932.0,1902.2,707,8367.56,10947.32,2021
336,1060,2021-01-05,1190.0,2117.18,917,10048.68,13317.99,75,1589.0,2984.77,1197,13060.02,18439.79,2021
337,1064,2021-01-05,847.0,1340.93,628,6113.15,9415.71,79,815.0,1688.61,599,6834.26,10600.69,2021
338,1072,2021-01-05,204.0,799.57,166,3001.2,4006.8,87,240.0,1105.03,187,3715.69,5041.38,2021
339,1073,2021-01-05,107.0,429.25,103,1703.46,2289.16,88,115.0,506.64,94,1607.74,2165.38,2021
340,1075,2021-01-05,1050.0,1463.33,763,7006.99,11073.67,90,806.0,1415.97,632,6167.61,9731.48,2021
341,1085,2021-01-05,1069.0,1859.87,837,8095.22,12432.58,100,901.0,1056.82,644,5248.91,8498.58,2021
342,1089,2021-01-05,1356.0,2331.14,1030,10810.47,16361.41,107,1107.0,1840.94,852,8067.09,12878.86,2021
343,1092,2021-01-05,763.0,1205.88,563,5586.17,8684.22,113,672.0,1120.18,516,4994.92,7912.52,2021
344,1093,2021-01-05,350.0,600.62,273,2621.55,4217.11,114,393.0,623.54,271,2667.14,4154.74,2021
345,1095,2021-01-05,118.0,341.01,95,1410.28,1730.63,116,247.0,1013.76,206,3714.15,4701.2300000000005,2021
346,1098,2021-01-05,2.0,2.3200000000000003,2,12.5,14.1,120,12.0,49.08,9,183.68,222.55,2021
347,1103,2021-01-05,160.0,281.41,120,1198.55,1873.44,125,155.0,310.48,113,1231.11,1889.41,2021
348,1105,2021-01-05,1.0,100.33,10,388.19,439.3,127,49.0,501.78,52,1658.39,2001.76,2021
349,1106,2021-01-05,1.0,2.4,1,10.0,12.95,128,1.0,11.63,2,44.510000000000005,51.36,2021
350,1115,2021-01-05,1455.0,2887.85,1080,11912.91,17888.38,137,1187.0,1920.1,880,8629.2,13243.47,2021
351,1118,2021-01-05,2128.0,4238.33,1568,18399.78,27120.02,140,1772.0,2933.26,1353,13779.65,21106.19,2021
352,1119,2021-01-05,2172.0,2927.28,1574,14167.17,22396.99,141,1996.0,2687.59,1437,12710.46,20567.48,2021
353,1120,2021-01-05,1933.0,2929.3,1414,13517.15,21200.16,142,1773.0,2535.67,1296,11726.31,18868.11,2021
354,1121,2021-01-05,947.0,1486.73,690,6728.06,10316.28,143,1105.0,1586.06,798,7452.12,11830.34,2021
355,1122,2021-01-05,247.0,528.63,184,2354.12,3403.11,144,251.0,634.4399999999999,202,2659.81,3862.84,2021
356,1126,2021-01-05,197.0,436.13,145,1820.34,2554.24,148,260.0,668.5,203,2740.02,3912.56,2021
357,1129,2021-01-05,945.0,1547.02,691,7032.63,9946.29,151,876.0,1540.55,646,6704.91,9840.61,2021
358,1130,2021-01-05,95.0,227.81,68,1003.51,1191.55,152,134.0,412.68,116,1638.29,2014.63,2021
359,1131,2021-01-05,0.0,5.11,1,28.95,32.5,153,1.0,42.08,4,137.38,170.07999999999998,2021
360,1135,2021-01-05,159.0,319.08,135,1389.04,2155.32,158,326.0,510.56,233,2247.0,3585.65,2021
361,1138,2021-01-05,2304.0,3334.39,1664,15487.53,24787.68,161,2113.0,2659.07,1566,12921.79,20752.15,2021
362,1139,2021-01-05,1980.0,2973.92,1454,13621.16,21691.52,162,1653.0,2184.85,1210,10519.0,16922.170000000002,2021
363,1140,2021-01-05,1370.0,2018.22,1020,9490.12,15185.81,163,1150.0,1601.63,850,7396.57,11877.05,2021
364,1141,2021-01-05,1055.0,1763.82,800,7875.99,12331.1,164,986.0,1454.88,719,6573.71,10337.96,2021
365,1143,2021-01-05,494.0,948.18,378,4311.97,5832.52,166,659.0,1651.26,491,6408.24,8856.02,2021
366,1147,2021-01-05,2026.0,3555.46,1547,15783.96,24152.19,170,1866.0,2795.39,1421,13033.67,20767.69,2021
367,1160,2021-01-05,1955.0,3517.19,1478,15130.81,23229.08,186,1106.0,1386.49,806,6758.46,10925.56,2021
368,1174,2021-01-05,1.0,11.16,2,43.34,56.31,202,36.0,158.14,25,564.1899999999999,714.24,2021
369,1179,2021-01-05,76.0,243.53,54,932.35,1252.79,209,122.0,432.9,80,1414.5,1938.91,2021
370,1181,2021-01-05,250.0,454.8,181,1944.07,2914.73,211,307.0,623.53,241,2690.86,4075.75,2021
371,1192,2021-01-05,123.0,245.36,98,1076.87,1598.56,224,245.0,510.56,190,2052.44,3185.7200000000003,2021
372,1197,2021-01-05,1483.0,2088.31,1055,9454.69,15107.4,229,1376.0,1922.89,1002,9160.96,14649.37,2021
373,1198,2021-01-05,959.0,1398.47,674,6328.16,10067.46,230,715.0,1016.18,541,4715.6,7499.33,2021
374,1199,2021-01-05,535.0,1569.64,428,6004.64,8462.17,231,674.0,1840.58,499,7127.64,10089.46,2021
375,1200,2021-01-05,39.0,305.38,59,1241.05,1518.03,232,319.0,948.23,260,3776.0,5099.04,2021
376,1201,2021-01-05,774.0,1262.28,582,5668.52,8781.59,233,947.0,1633.48,734,7104.02,11136.56,2021
377,1202,2021-01-05,1549.0,2320.49,1136,10639.53,16770.78,234,1298.0,1835.78,975,8448.46,13772.24,2021
378,1204,2021-01-05,3522.0,4834.65,2538,23298.14,36836.24,236,3476.0,4364.12,2537,21527.29,35144.090000000004,2021
379,1205,2021-01-05,3462.0,4338.14,2561,21794.9,35339.75,237,3081.0,3490.36,2243,18009.98,29695.75,2021
380,1206,2021-01-05,1885.0,2857.45,1322,12999.29,19676.05,238,1893.0,2977.44,1367,13196.89,20825.18,2021
381,1207,2021-01-05,2070.0,2843.54,1446,13510.14,21373.74,239,1739.0,2673.09,1305,12301.03,19766.98,2021
382,1211,2021-01-05,6.0,50.29,16,260.25,320.3,243,182.0,1177.57,145,3741.87,4626.26,2021
383,1212,2021-01-05,115.0,497.31,101,2067.5,2516.15,244,285.0,1650.99,249,5667.56,7050.91,2021
384,1213,2021-01-05,486.0,765.54,354,3566.05,5406.47,246,720.0,1140.38,505,5019.79,7890.51,2021
385,1216,2021-01-05,821.0,1308.21,594,5647.21,8889.67,249,727.0,1330.84,550,5568.71,8797.22,2021
386,1227,2021-01-05,145.0,500.38,118,1916.41,2593.87,261,167.0,574.39,131,2016.46,2794.52,2021
387,1228,2021-01-05,1180.0,1718.31,834,8029.22,12475.08,262,1182.0,1820.33,841,8088.39,13032.03,2021
388,1229,2021-01-05,1581.0,2416.63,1204,11487.43,17860.05,263,1602.0,2356.73,1141,10833.12,17189.96,2021
389,1233,2021-01-06,33.0,118.48,38,676.61,897.92,4,286.0,614.68,214,2649.46,3813.66,2021
390,1238,2021-01-06,3.0,15.02,3,56.5,88.28999999999999,12,14.0,61.86,13,223.08,300.77,2021
391,1239,2021-01-06,200.0,614.09,160,2604.0,3614.26,13,259.0,872.48,187,3383.83,4637.3,2021
392,1250,2021-01-06,305.0,613.02,238,2679.87,3698.6,24,375.0,754.79,274,3108.81,4439.57,2021
393,1266,2021-01-06,543.0,878.5,415,4532.7,5714.97,41,706.0,1491.66,557,6570.96,8712.75,2021
394,1267,2021-01-06,172.0,657.47,183,3025.49,3586.07,42,522.0,1622.92,438,6765.76,8560.08,2021
395,1268,2021-01-06,1310.0,1788.96,914,8659.71,13460.97,43,972.0,1362.02,656,6388.81,9879.38,2021
396,1270,2021-01-06,41.0,220.81,46,913.76,1174.02,45,107.0,237.98,81,1039.2,1458.53,2021
397,1273,2021-01-06,1645.0,2524.45,1203,11337.94,17568.72,48,1437.0,2233.46,1101,10218.2,16158.98,2021
398,1275,2021-01-06,411.0,791.79,321,3404.42,5061.3,50,724.0,1226.03,559,5406.09,8539.1,2021
399,1292,2021-01-06,1383.0,2530.51,1043,11000.93,16711.54,68,1252.0,1853.32,907,8360.28,13287.04,2021
400,1298,2021-01-06,537.0,1097.57,436,5101.35,6416.78,74,923.0,2059.79,736,9072.96,11986.37,2021
401,1299,2021-01-06,1255.0,2293.47,953,10592.83,14198.08,75,1588.0,2911.13,1252,12927.21,18354.44,2021
402,1303,2021-01-06,929.0,1637.2,695,7196.32,10832.85,79,921.0,1775.74,701,7435.39,11527.39,2021
403,1311,2021-01-06,226.0,815.38,176,2823.8,3981.08,87,246.0,1003.47,186,3431.23,4756.4,2021
404,1312,2021-01-06,113.0,432.17,89,1708.91,2302.11,88,111.0,467.07,95,1575.71,2155.94,2021
405,1314,2021-01-06,1200.0,1868.62,857,8267.42,12991.99,90,862.0,1404.85,667,6375.8,10134.93,2021
406,1323,2021-01-06,1134.0,1822.43,856,8325.99,12884.48,100,913.0,1204.54,692,5972.48,9567.49,2021
407,1327,2021-01-06,1469.0,2630.32,1122,11858.86,18060.58,107,1319.0,1907.32,964,8696.88,13863.47,2021
408,1331,2021-01-06,877.0,1313.32,608,5976.11,9326.58,113,720.0,1267.65,557,5512.21,8731.74,2021
409,1332,2021-01-06,397.0,640.14,291,2826.69,4448.65,114,379.0,683.71,260,2804.96,4380.64,2021
410,1334,2021-01-06,118.0,306.43,101,1361.52,1693.38,116,210.0,887.58,201,3558.74,4503.01,2021
411,1338,2021-01-06,0.0,35.3,2,100.44,117.2,120,15.0,81.52000000000001,9,252.83,309.64,2021
412,1343,2021-01-06,232.0,408.41,157,1697.4,2556.94,125,168.0,331.48,128,1323.5,1997.86,2021
413,1345,2021-01-06,8.0,44.49,11,245.34,288.65000000000003,127,46.0,382.88,44,1247.41,1549.33,2021
414,1346,2021-01-06,1.0,25.15,4,88.94,104.4,128,2.0,0.0,2,20.2,21.0,2021
415,1355,2021-01-06,1410.0,2804.83,1055,11822.04,17547.59,137,1071.0,1901.78,859,8487.34,12917.88,2021
416,1358,2021-01-06,2163.0,4313.61,1664,18859.13,28272.29,140,2018.0,3334.71,1502,15289.94,23389.31,2021
417,1359,2021-01-06,2290.0,3233.47,1665,15376.16,24330.32,141,2141.0,2608.79,1562,12956.3,21420.08,2021
418,1360,2021-01-06,1913.0,2902.73,1427,13648.03,21418.67,142,1804.0,2457.59,1358,11930.25,19399.51,2021
419,1361,2021-01-06,952.0,1424.93,685,6618.26,10197.34,143,1089.0,1678.22,814,7935.23,12482.63,2021
420,1362,2021-01-06,264.0,506.2,191,2276.32,3324.01,144,286.0,582.75,221,2525.76,3748.63,2021
421,1366,2021-01-06,155.0,412.69,137,1772.64,2509.11,148,269.0,615.01,195,2482.81,3536.49,2021
422,1369,2021-01-06,1018.0,1593.67,739,7481.76,10586.93,151,921.0,1514.57,673,6875.08,10272.54,2021
423,1370,2021-01-06,104.0,175.46,74,889.38,1103.06,152,180.0,369.57,124,1628.19,2097.37,2021
424,1371,2021-01-06,0.0,26.9,3,108.11,118.76,153,1.0,11.65,3,80.55,88.45,2021
425,1374,2021-01-06,170.0,323.07,142,1431.51,2226.5,158,370.0,653.9,274,2797.27,4432.6,2021
426,1377,2021-01-06,2435.0,3655.65,1826,16998.03,27238.76,161,2265.0,2645.38,1649,13134.02,21506.61,2021
427,1378,2021-01-06,2058.0,2929.82,1521,13465.91,21814.35,162,1645.0,2180.26,1202,10235.5,16649.760000000002,2021
428,1379,2021-01-06,1456.0,2200.31,1121,10602.06,17035.7,163,1307.0,1691.74,973,8262.04,13399.06,2021
429,1380,2021-01-06,1136.0,1832.63,868,8363.02,13183.71,164,1002.0,1391.76,756,6641.41,10694.86,2021
430,1382,2021-01-06,515.0,942.35,370,4358.06,5799.92,166,651.0,1789.46,499,6822.27,9464.23,2021
431,1386,2021-01-06,2240.0,3746.23,1698,16886.59,26393.69,170,2112.0,3144.12,1586,14469.09,23005.81,2021
432,1399,2021-01-06,1879.0,3270.68,1462,14615.94,22331.91,186,1187.0,1587.37,863,7537.26,12122.53,2021
433,1412,2021-01-06,1.0,0.0,1,17.2,18.0,202,36.0,135.6,28,506.08,663.4300000000001,2021
434,1419,2021-01-06,82.0,220.8,56,872.51,1188.65,209,101.0,425.14,92,1484.01,2072.55,2021
435,1421,2021-01-06,247.0,407.55,173,1835.66,2791.44,211,367.0,716.06,280,3080.79,4734.82,2021
436,1433,2021-01-06,99.0,246.86,94,1111.28,1607.96,224,301.0,589.07,205,2368.43,3644.95,2021
437,1438,2021-01-06,1575.0,2455.38,1154,10850.81,17155.53,229,1510.0,1939.89,1085,9456.3,15504.62,2021
438,1439,2021-01-06,1065.0,1666.47,778,7404.97,11687.56,230,800.0,1099.35,584,4966.63,8054.88,2021
439,1440,2021-01-06,646.0,1812.03,504,7290.05,10250.95,231,703.0,1831.93,544,7132.06,10346.41,2021
440,1441,2021-01-06,46.0,346.78000000000003,63,1366.88,1650.98,232,308.0,822.49,249,3263.56,4543.83,2021
441,1442,2021-01-06,820.0,1371.1,628,6132.58,9540.96,233,904.0,1415.54,703,6327.4,10165.19,2021
442,1443,2021-01-06,1655.0,2444.28,1169,11169.69,17700.97,234,1286.0,1867.3,988,8628.26,13888.39,2021
443,1445,2021-01-06,3681.0,5052.55,2741,24647.93,39208.6,236,3741.0,4598.23,2731,22615.65,37342.55,2021
444,1446,2021-01-06,3947.0,5040.9,2970,25064.47,40786.36,237,3490.0,3887.51,2572,20339.87,33791.46,2021
445,1447,2021-01-06,2009.0,3173.14,1461,14398.39,21893.54,238,1890.0,2985.59,1402,13451.89,21103.11,2021
446,1448,2021-01-06,2166.0,2814.69,1525,13573.79,21952.76,239,1947.0,2816.7,1451,13181.76,21435.87,2021
447,1452,2021-01-06,16.0,95.4,24,446.71,526.28,243,155.0,983.21,124,3203.1,3985.5,2021
448,1453,2021-01-06,118.0,482.78,106,1965.06,2366.39,244,351.0,1661.99,267,5719.12,7171.88,2021
449,1454,2021-01-06,526.0,793.97,364,3532.26,5477.57,246,824.0,1229.19,595,5583.5,8798.49,2021
450,1457,2021-01-06,890.0,1379.27,641,6174.15,9839.93,249,707.0,1238.69,522,5264.28,8345.06,2021
451,1468,2021-01-06,178.0,589.54,155,2280.79,3248.54,261,186.0,557.14,138,2168.02,3034.35,2021
452,1469,2021-01-06,1217.0,1835.59,899,8387.67,13073.58,262,1172.0,1791.73,885,8253.98,13258.39,2021
453,1470,2021-01-06,1759.0,2805.1,1355,12793.49,20041.48,263,1769.0,2606.54,1288,12025.33,19236.05,2021
454,1475,2021-01-07,36.0,161.92,44,800.27,1046.88,4,304.0,662.05,224,2681.31,3931.34,2021
455,1481,2021-01-07,3.0,8.57,3,33.0,49.85,12,12.0,20.72,6,76.5,118.43,2021
456,1482,2021-01-07,220.0,637.34,157,2346.72,3401.46,13,284.0,926.36,203,3265.34,4643.5,2021
457,1493,2021-01-07,348.0,680.73,270,3032.02,4236.53,24,327.0,591.37,230,2554.74,3689.36,2021
458,1509,2021-01-07,544.0,883.16,391,4240.24,5437.31,41,780.0,1652.13,587,7285.33,9728.32,2021
459,1510,2021-01-07,226.0,623.1,216,3164.5,3817.77,42,538.0,1726.19,438,7270.97,9120.29,2021
460,1511,2021-01-07,1454.0,2067.94,929,9393.86,14412.98,43,951.0,1329.39,679,6251.27,9798.67,2021
461,1513,2021-01-07,51.0,125.64,48,735.83,977.29,45,83.0,265.43,73,1074.68,1464.67,2021
462,1515,2021-01-07,1739.0,2773.54,1290,12382.97,19892.2,48,1553.0,2320.93,1106,10503.26,16578.23,2021
463,1517,2021-01-07,492.0,959.33,389,4226.6,6291.38,50,705.0,1281.77,554,5549.26,8654.02,2021
464,1534,2021-01-07,1404.0,2784.38,1025,11803.41,17409.59,68,1272.0,1961.23,932,8916.06,14613.21,2021
465,1540,2021-01-07,542.0,1062.91,444,5190.3,6565.9800000000005,74,1081.0,2147.9,777,9140.35,12074.64,2021
466,1541,2021-01-07,1285.0,2634.27,1002,11758.67,15737.85,75,1676.0,2979.08,1309,13716.72,19638.5,2021
467,1545,2021-01-07,940.0,1698.23,691,7388.51,11184.52,79,909.0,1799.07,684,7572.01,11501.38,2021
468,1552,2021-01-07,213.0,797.23,173,3070.03,4098.79,87,253.0,920.58,192,3251.54,4508.17,2021
469,1553,2021-01-07,166.0,510.12,119,1876.81,2638.96,88,150.0,559.09,118,1961.43,2714.09,2021
470,1555,2021-01-07,1124.0,1862.1,856,8380.17,13011.28,90,939.0,1483.71,687,6488.91,10402.36,2021
471,1564,2021-01-07,1208.0,1885.29,893,8698.52,13457.26,100,963.0,1183.57,708,6012.23,9675.82,2021
472,1568,2021-01-07,1462.0,2550.65,1125,11559.98,17693.31,107,1362.0,2143.19,988,9674.07,15186.28,2021
473,1571,2021-01-07,886.0,1393.23,674,6445.79,10104.83,113,789.0,1253.38,597,5460.21,8828.95,2021
474,1572,2021-01-07,433.0,698.36,296,2966.67,4640.82,114,404.0,669.07,278,2859.28,4490.21,2021
475,1574,2021-01-07,105.0,323.64,90,1448.5,1732.56,116,269.0,1032.9,206,3799.03,4837.46,2021
476,1577,2021-01-07,1.0,22.74,2,93.09,103.07,120,13.0,43.6,7,156.96,198.65,2021
477,1582,2021-01-07,159.0,338.2,132,1463.85,2199.9,125,158.0,320.75,116,1301.72,1986.61,2021
478,1584,2021-01-07,8.0,87.04,16,348.5,423.85,127,53.0,455.4,50,1491.8,1807.62,2021
479,1585,2021-01-07,1.0,22.84,3,151.97,162.37,128,4.0,36.55,4,119.51,149.41,2021
480,1594,2021-01-07,1271.0,2645.69,1019,11139.78,16656.79,137,1131.0,2025.52,887,8922.32,13661.58,2021
481,1597,2021-01-07,2272.0,4523.29,1687,19796.3,29323.23,140,2037.0,3406.23,1541,15954.96,24375.44,2021
482,1598,2021-01-07,2336.0,3201.6,1710,15368.76,24445.52,141,2109.0,2831.19,1565,13669.0,22251.18,2021
483,1599,2021-01-07,2100.0,3027.35,1502,14247.9,22369.43,142,1919.0,2564.24,1403,12294.89,19965.19,2021
484,1600,2021-01-07,942.0,1560.32,717,7240.56,11039.85,143,1138.0,1717.25,831,7909.26,12504.46,2021
485,1601,2021-01-07,332.0,613.77,236,2661.52,4029.95,144,333.0,662.36,252,2853.37,4304.46,2021
486,1605,2021-01-07,168.0,386.49,136,1617.15,2370.29,148,273.0,713.55,207,2766.24,3983.9,2021
487,1608,2021-01-07,1122.0,1875.77,806,8420.25,11916.51,151,906.0,1642.52,678,7204.11,10575.57,2021
488,1609,2021-01-07,103.0,202.83,81,902.25,1116.73,152,152.0,418.23,106,1681.06,2141.76,2021
489,1610,2021-01-07,0.0,17.009999999999998,3,88.72,99.37,153,8.0,63.06,9,266.3,290.0,2021
490,1615,2021-01-07,184.0,368.02,142,1604.51,2450.17,158,415.0,745.11,300,3189.66,4991.35,2021
491,1618,2021-01-07,2304.0,3543.41,1764,16451.57,26373.18,161,2302.0,2806.67,1657,13687.47,22102.32,2021
492,1619,2021-01-07,2229.0,3298.29,1605,15287.34,24291.94,162,1705.0,2332.35,1241,11284.69,18005.82,2021
493,1620,2021-01-07,1476.0,2260.01,1123,10835.22,17139.73,163,1328.0,1683.9,976,8337.23,13452.12,2021
494,1621,2021-01-07,1137.0,1841.87,844,8283.32,12946.2,164,1021.0,1456.11,785,6894.5,10974.88,2021
495,1623,2021-01-07,541.0,983.08,380,4450.48,5931.0,166,715.0,1501.02,477,5970.0,8293.93,2021
496,1627,2021-01-07,2229.0,3827.37,1705,17384.73,26929.89,170,2088.0,53835.67,1573,14642.1,23178.04,2021
497,1639,2021-01-07,1969.0,3478.58,1520,15421.15,23507.91,186,1113.0,1467.79,845,7195.46,11641.36,2021
498,1645,2021-01-07,3.0,29.56,4,129.22,162.95,194,13.0,76.88,14,299.66,440.83,2021
499,1652,2021-01-07,2.0,27.59,6,123.09,158.76,202,44.0,183.16,41,790.23,1008.01,2021
500,1658,2021-01-07,90.0,304.65,67,1248.14,1638.39,209,124.0,433.23,92,1548.93,2102.2200000000003,2021
501,1660,2021-01-07,251.0,491.55,183,2081.25,3142.3,211,354.0,731.05,266,3032.22,4613.11,2021
502,1671,2021-01-07,126.0,270.51,98,1175.17,1684.06,224,308.0,533.32,233,2339.25,3747.84,2021
503,1676,2021-01-07,1508.0,2308.31,1137,10568.31,16565.45,229,1439.0,2054.47,1100,9998.75,16066.63,2021
504,1677,2021-01-07,983.0,1664.21,728,7339.14,11472.46,230,777.0,1109.1,571,5073.12,8007.820000000001,2021
505,1678,2021-01-07,551.0,1647.4,456,6432.23,9108.67,231,708.0,1979.24,565,7767.99,11125.53,2021
506,1679,2021-01-07,46.0,209.48,64,1203.32,1494.02,232,282.0,797.41,242,3488.33,4753.74,2021
507,1680,2021-01-07,899.0,1543.4,664,6717.01,10337.54,233,971.0,1550.97,757,6997.01,11108.15,2021
508,1681,2021-01-07,1737.0,2674.13,1259,12146.47,19068.05,234,1441.0,2085.01,1075,9646.96,15497.39,2021
509,1683,2021-01-07,3951.0,5254.71,2811,25704.75,40796.77,236,3681.0,4720.9,2700,23019.77,37671.26,2021
510,1684,2021-01-07,3741.0,4758.69,2823,24181.63,39239.14,237,3282.0,3732.39,2416,19527.45,32220.57,2021
511,1685,2021-01-07,1943.0,3104.09,1391,14199.07,21413.61,238,1921.0,3146.43,1434,14266.02,22106.76,2021
512,1686,2021-01-07,2184.0,2928.51,1547,14274.65,22725.59,239,2107.0,3107.76,1523,14317.42,23080.12,2021
513,1690,2021-01-07,5.0,93.18,11,470.55,569.14,243,123.0,953.92,116,3179.04,3987.2,2021
514,1691,2021-01-07,98.0,614.22,115,2596.18,3107.28,244,337.0,1725.99,260,5973.35,7412.03,2021
515,1693,2021-01-07,511.0,861.63,367,3768.55,5876.57,246,817.0,1306.09,613,5989.36,9454.95,2021
516,1696,2021-01-07,999.0,1518.13,696,6721.12,10706.61,249,804.0,1335.44,600,5828.36,9293.62,2021
517,1706,2021-01-07,202.0,605.95,147,2232.26,3115.39,261,169.0,634.83,125,2140.86,2939.59,2021
518,1707,2021-01-07,1229.0,1868.6,912,8656.29,13540.88,262,1255.0,1780.92,900,8348.73,13373.9,2021
519,1708,2021-01-07,1950.0,2765.82,1401,13116.4,20465.46,263,1810.0,2447.27,1287,11316.9,18279.2,2021
520,1712,2021-01-08,28.0,158.35,42,669.0,882.29,4,349.0,664.41,249,2833.98,4157.95,2021
521,1717,2021-01-08,12.0,40.75,7,135.5,176.34,12,11.0,45.01,10,162.81,221.27,2021
522,1718,2021-01-08,257.0,639.7,177,2437.46,3649.89,13,265.0,880.72,193,3123.71,4456.7300000000005,2021
523,1728,2021-01-08,359.0,627.72,250,2832.15,3921.09,24,341.0,755.4,261,3092.1,4431.04,2021
524,1744,2021-01-08,468.0,818.08,376,4097.64,5210.0,41,777.0,1526.74,607,6860.34,9175.17,2021
525,1745,2021-01-08,260.0,653.29,233,3311.03,3922.34,42,587.0,1867.95,461,7626.99,9556.12,2021
526,1746,2021-01-08,1321.0,1760.1,882,8357.4,13007.83,43,1062.0,1335.17,714,6460.9,10161.77,2021
527,1748,2021-01-08,53.0,197.52,40,711.61,927.7,45,142.0,430.54,109,1637.62,2276.66,2021
528,1750,2021-01-08,1688.0,2759.33,1242,12121.49,18617.63,48,1522.0,2278.85,1127,10560.17,16631.44,2021
529,1752,2021-01-08,464.0,857.76,355,3699.17,5585.99,50,742.0,1124.7,550,4996.76,7999.23,2021
530,1769,2021-01-08,1368.0,2429.64,1009,10708.08,16344.78,68,1326.0,1998.06,949,9153.83,14270.48,2021
531,1774,2021-01-08,618.0,1349.49,518,6316.03,7897.29,74,1116.0,2395.2,848,10303.39,13611.68,2021
532,1775,2021-01-08,1260.0,2417.56,974,10853.65,14395.92,75,1691.0,2877.71,1285,13101.89,18538.02,2021
533,1779,2021-01-08,1191.0,2091.43,875,9014.64,13882.78,79,1079.0,2128.52,828,8971.79,13854.71,2021
534,1786,2021-01-08,245.0,846.5699999999999,183,2995.51,4136.37,87,260.0,998.34,212,3440.24,4816.79,2021
